   7.82500E-01   2.63832E-06
   7.87500E-01   2.63981E-06
   7.92500E-01   2.64117E-06
   7.97500E-01   2.64240E-06
   8.02500E-01   2.64352E-06
   8.07500E-01   2.64451E-06
   8.12500E-01   2.64538E-06
   8.17500E-01   2.64613E-06
   8.22500E-01   2.64677E-06
   8.27500E-01   2.64730E-06
   8.32500E-01   2.64771E-06
   8.37500E-01   2.64801E-06
   8.42500E-01   2.64821E-06
   8.47500E-01   2.64830E-06
   8.52500E-01   2.64826E-06
   8.57500E-01   2.64813E-06
   8.62500E-01   2.64791E-06
   8.67500E-01   2.64758E-06
   8.72500E-01   2.64715E-06
   8.77500E-01   2.64662E-06
   8.82500E-01   2.64599E-06
   8.87500E-01   2.64527E-06
   8.92500E-01   2.64445E-06
   8.97500E-01   2.64354E-06
   9.02500E-01   2.64253E-06
   9.07500E-01   2.64143E-06
   9.12500E-01   2.64024E-06
   9.17500E-01   2.63895E-06
   9.22500E-01   2.63758E-06
   9.27500E-01   2.63612E-06
   9.32500E-01   2.63457E-06
   9.37500E-01   2.63294E-06
   9.42500E-01   2.63121E-06
   9.47500E-01   2.62941E-06
   9.52500E-01   2.62751E-06
   9.57500E-01   2.62554E-06
   9.62500E-01   2.62347E-06
   9.67500E-01   2.62133E-06
   9.72500E-01   2.61910E-06
   9.77500E-01   2.61679E-06
   9.82500E-01   2.61441E-06
   9.87500E-01   2.61189E-06
   9.92500E-01   2.60957E-06
   9.97500E-01   2.60540E-06
   1.00000E+00   2.60540E-06
