Time DTG TG Flux Temperature
1928.5	-0.0153	-0.6699	-1.77	120.01
1932	-0.0151	-0.6709	-1.78	120.21
1935.5	-0.0148	-0.6732	-1.77	120.39
1939	-0.0145	-0.6749	-1.77	120.55
1942.5	-0.0142	-0.6748	-1.75	120.75
1946	-0.0139	-0.6738	-1.75	120.97
1949.5	-0.0138	-0.6742	-1.75	121.16
1953	-0.0136	-0.675	-1.75	121.38
1956.5	-0.0135	-0.674	-1.75	121.54
1960	-0.0134	-0.6758	-1.75	121.77
1963.5	-0.0133	-0.6765	-1.75	121.97
1967	-0.0133	-0.677	-1.74	122.14
1970.5	-0.0132	-0.6774	-1.74	122.34
1974	-0.0131	-0.6783	-1.75	122.52
1977.5	-0.0131	-0.6806	-1.75	122.72
1981	-0.013	-0.6801	-1.75	122.95
1984.5	-0.013	-0.6825	-1.75	123.15
1988	-0.013	-0.6823	-1.74	123.34
1991.5	-0.0129	-0.6817	-1.74	123.49
1995	-0.0129	-0.6826	-1.73	123.7
1998.5	-0.0129	-0.6845	-1.72	123.9
2002	-0.0129	-0.6863	-1.71	124.1
2005.5	-0.0128	-0.6854	-1.7	124.26
2009	-0.0129	-0.6846	-1.7	124.46
2012.5	-0.0129	-0.6843	-1.7	124.67
2016	-0.0129	-0.6857	-1.69	124.84
2019.5	-0.013	-0.6873	-1.68	125.05
2023	-0.013	-0.6863	-1.68	125.24
2026.5	-0.013	-0.6883	-1.67	125.41
2030	-0.013	-0.6899	-1.67	125.61
